game_id,white_player,black_player,winning_player,move_list
LXomXJ6a,chesschamp_adi,ritutoshniwal,ritutoshniwal,d4 d5 Bf4 Nf6 e3 Bf5 c3 Nbd7 Nd2 e6 Ngf3 g6 Be2 Bg7 O-O O-O Nh4 Ne4 Nxf5 exf5 Qc2 c5 Nxe4 dxe4 Rad1 cxd4 exd4 Nf6 Bg5 Qc7 Bxf6 Bxf6 Rfe1 Bg7 f3 Rfe8 fxe4 Rxe4 Qd3 Rae8 Rd2 Qa5 b4 Qc7 a4 Rc8 Rc1 Bxd4+ Kf1 Rf4+ Bf3 Bxc3 Rdc2 Qe5 Rxc3 Rxc3 Rxc3 Rxb4 Ra3 Qc7 Ra1 b6
WO1c2V2R,yashveerj,ritutoshniwal,yashveerj,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 d6 Bb5 Bd7 Nxc6 bxc6 Bc4 Nf6 Bd3 g6 Bf4 Bg7 Qd2 O-O O-O c5 Bh6 Qb6 Bxg7 Kxg7 Qe3 Qxb2 Nd2 a5 Nc4 Qd4 Qxd4 cxd4 e5 dxe5 Nxe5 Be6 Rfb1 Nd7 Bc4 Nxe5 Bxe6 fxe6 Re1
2ZutUEkR,ritutoshniwal,vahinp,vahinp,d3 e5 e3 Bc5 Nc3 Nf6 Nf3 b6 e4 Nc6 Bg5 h6 Bh4 g5 Bg3 d6 Be2 Nd4 Nxd4 Bxd4 O-O Bxc3 bxc3 b5 Rb1 c6 h3 O-O d4 exd4 Qxd4 d5 exd5 cxd5 Bxb5 a6 Ba4 Bf5 Bb3 Qa5 c4 dxc4 Qxc4 Qb6 Qe2 Qb7 Rfe1 g4 hxg4 Bxg4 Qe5 Qb5 Qxb5 axb5 Be5 Rae8 Bxf6 h5 Rxe8 Rxe8 Bd5 Kf8 Bc3 Ke7 Bb4+ Kf6 Bb3 h4 Bc3+ Kg5 Rd1 h3 gxh3 Bxd1 Bxf7 Re4 Bd5 Rh4 Bd2+ Kh5 a3 Rxh3 Kg2 Kh4 Be6 Bf3+ Kg1 Rh1#
ci1lW6CG,Rajveerj,ritutoshniwal,ritutoshniwal,d4 d5 Nf3 Nf6 Nc3 Bf5 Bf4 Nc6 e3 e6 Bb5 Bd6 O-O Bxf4 exf4 O-O Bxc6 bxc6 Re1 Rb8 Nd2 Ne4 Ncxe4 dxe4 Nxe4 Bxe4 Rxe4 Rxb2 Rc1 Rxa2 Re2 a5 c3 a4 Rxa2 Qa8 Rxa4 Qb7 Raa1 Rd8 Rab1 Qc8 Kf1 h6 Rb2 c5 Rcb1 cxd4 cxd4 Qd7 Rb5 Qxd4 Qxd4 Rxd4 Rb8+ Kh7 R8b7 Rc4 Ra7 Kg6 Ra6 Rxf4 Ra7 c5 Ra5 c4 Ra3 Rf5 Rg3+ Kf6 Rc3 Rc5 Rf3+ Ke7 Rh3 c3 Re3 c2 Rc1 Kd6 Rd3+ Ke5 Re3+ Kd4 Rh3 e5 Rg3 g5 Rg4+ Kd3 Rg3+ Kd2 Ra1 c1=Q+ Rxc1 Rxc1#
ueqDHQBn,ritutoshniwal,ANONYMOUS,ANONYMOUS,e4 e5 Nc3 d5 d3 Qd6 Nge2 a5 Ng3 Ra6 Be3 Nc6 Be2 dxe4 dxe4 Qe6 O-O Be7 a3 Nh6 Bd3 O-O b4 Rb6 bxa5 Nxa5 Rb1 Rc6 Nf5 Rxc3 Nxh6+ Qxh6 Rb3 Qxe3 fxe3 Rc4 Bxc4 Nxc4 Rxf7 Rxf7 h3 Bxa3 Rxa3 Nxa3 g4 c5 c4 Rc7 Kg2 b5 cxb5 Rd7 Qd5+ Rxd5 exd5 Bb7 e4 c4 d6 Bc8 Kg3 c3 Kf3 c2 Ke2 c1=Q Kf3 Qf1+ Kg3 Qg1+ Kh4 Bb7 b6 Bxe4 b7 Bxb7 g5 e4 g6 hxg6 d7 e3 d8=Q+ Kh7 Qe7 e2 Qxg7+ Kxg7
0BtIORfV,yashveerj,ritutoshniwal,yashveerj,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 Nf6 Bc4 Be7 Be3 O-O Nc3 d6 O-O-O a6 Bf4 b5 Bd3 Be6 Qe3 c5 Qg3 c4 Bh6 Nh5 Qf3 Nf6 Qg3 Nh5 Qf3 Nf6 Qg3 Bg4 Be2 gxh6 Bxg4 Nxg4 Qxg4+ Kh8 e5 Rg8 Qd4 Rg7 e6 fxe6 Ne4 d5 Ng3 Qf8 Nh5
mn48fwri,ritutoshniwal,chesschamp_adi,ritutoshniwal,d4 d5 Nf3 Nc6 c4 Bf5 Nc3 Nb4 Qa4+ Nc6 cxd5 Qd7 dxc6 bxc6 Ne5 Qe6 e3 O-O-O Ba6+ Kb8 Nxc6+ Ka8 Qb5 Qc8 Bxc8 Bxc8 Qb8#
arfTdxtv,ANONYMOUS,ritutoshniwal,ritutoshniwal,Nh3 d5 Nf4 c5 Nxd5 Nc6 Nb4 cxb4 f4 Bf5 g4 Be4 e3 Nf6 Bg2 h6 O-O Bxg2 Kxg2 e6 Rf3 Bd6 Qh1 O-O c4 Bxf4 Rxf4 e5 Rxf6 Qxf6 Qe1 Nd4 Nc3 Qg6 Nd1 b6 Nc3 b3 Nd5 Rfd8 Nf4 Qf6 Nh5 Qg6 Nf4 exf4 axb3 f3+ Kg3 h5 g5 h4+ Kxh4 Rf8 Ra5 a6 Rb5 axb5 cxb5 Rfe8 exd4 Qf5 Qf1 g6 Kg3 f6 Kf2 Rf8 Qd1 Rac8 Ke3 Rxc1 Qxc1 f2 Qf1 Kg7 Qc1 Kf7 b4 Kg7 Qc7+ Kg8 Qc1 f1=Q Qxf1 Qe5+ Kd3 Qd5 b3 Re8 Qd1 Qe4+ Kc4 Rc8#
5DdWTqoY,yashveerj,ritutoshniwal,ritutoshniwal,d4 d5 c4 Nf6 e3 g6 Bd3 Bg7 Nd2 O-O Qe2 Nbd7 Ngf3 c6 e4 dxe4 Nxe4 Nxe4 Qxe4 Nf6 Qe2 Bg4 Bg5 Bxf3 Qxf3 Qxd4 O-O Qxb2 Rab1 Qxa2 Ra1 Qb2 Rab1 Qe5 Qe3 Qxe3 fxe3 Rfd8 Rxb7 Rxd3 Rxe7 Rd6 Re1 Rad8 Kf2 Rd2+ Kf1 Ng4 h3 Ne5 Rxa7 Nd3 Bxd8 Nxe1 Kxe1 Rxd8 Ra6 c5 Ra5 Bf8 e4 Rd4 e5 Rxc4 Ke2 Re4+ Kd3 Rxe5 Kc4 Re2 g3 Re3 Kd5 Rxg3
XhxLA17H,ANONYMOUS,ritutoshniwal,ritutoshniwal,e4 c5 d4 cxd4 c3 dxc3 Nxc3 Nc6 f3 Nf6 Bg5 g6 Nge2 Bg7 Nd4 O-O Bc4 Qa5 h4 Nxe4 Nxc6 Nxc3 Nxe7+ Kh8 Nxg6+ hxg6 bxc3 Qxc3+ Bd2 Qxc4 Rc1 Re8+ Kf2 Qd4+ Kg3 Be5+ Kh3 d5+ g4 f5 Kg2 fxg4 Rf1 gxf3+ Rxf3 Bg4 Qe2 Bxf3+ Qxf3 Qxd2+
Anv7xbec,ritutoshniwal,ANONYMOUS,ritutoshniwal,d4 e5 dxe5 d6 exd6 Bxd6 Nc3 Nf6 Nf3 O-O Bg5 Nbd7 e3 b6 Nd5 Bb7 Nxf6+ Nxf6 Bd3 Bxf3 Qxf3 Qe7 Qf5 g6 Qxf6 Qxf6 Bxf6 c5 h4 h5 O-O-O Rae8 Bb5 Re6 Bc3 Kh7 Bc4 Re4 Bd5 Rg4 Bf3 Rc4 Rxd6 g5
hade1TEi,ritutoshniwal,arnavChakravarty,ritutoshniwal,e4 Nc6 Nf3 e5 Bc4 Nf6 Nc3 d6 O-O Be6 d3 Nd4 Nxd4 exd4 Nb5 Bg4 Qe1 c6 Nxd4 Bd7 e5 dxe5 Qxe5+ Be7 Bg5 Ng4 Qxg7 Rf8 Rfe1 Ne5 Rxe5 Qb8 Rxe7+ Kd8 Qxf8+ Kc7 Qxf7 Qd8 Re6 Qxg5 g3 Qg8 Qe7 Re8 Qd6+ Kd8 Rxe8+ Qxe8 Ne6+ Kc8 Qc7#
J3Sk0cqX,arnavChakravarty,ritutoshniwal,ritutoshniwal,d4 d5 Nf3 Nc6 Nc3 Bf5 e3 e6 Bd3 Nf6 Ne5 Nxe5 dxe5 Ng4 Bb5+ c6 Bd3 Bxd3 cxd3 Nxe5 O-O g6 d4 Nc4 b3 Nb6 Nb1 Bg7 Bb2 O-O Ba3 Re8 Bc5 Nd7 Bd6 Qh4 Be5 Nxe5 Nd2 Ng4 Qe1 Qxh2#
4k1nPwku,ritutoshniwal,Rajveerj,ritutoshniwal,e4 e5 Nf3 Nc6 Nc3 Nf6 Bc4 Bc5 d3 Nh5 O-O Bd4 Nxd4 Nxd4 Qxh5 d6 Be3 Be6 Bxe6 Nxe6 Rfe1 Qe7 Nd5 Qd7 c3 O-O-O c4 Nf8 Bxa7 Ng6 b4 h6 Rab1 Qc6 Qxg6 Qa6 Qxf7 Rhf8 Qxc7#
LILthQje,yashveerj,ritutoshniwal,ritutoshniwal,e4 d5 exd5 Qxd5 Nc3 Qd8 Bb5+ c6 Bc4 Nf6 Nf3 g6 Ng5 Bg7 Nxf7 Qd4 Nxh8 Qxc4 Nxg6 hxg6 d3 Qf7 O-O Nbd7 Bg5 Ne5 Re1 Bf5 Rxe5 Nd5 Re2 Bxc3 bxc3 Nxc3 Rxe7+ Qxe7 Qd2 Qb4 Qe3+ Kd7 Re1 Nd5 Qe5 Qa3 Be7 Nxe7 Qg7 Qb4 c3 Qd6 Qd4 Qxd4 cxd4 Bxd3 Rd1 Bc4 a3 b5 Rb1 a5 a4 Re8 axb5 Nf5 b6 Kc8 b7+ Kc7 Rb2 Re1#
diqGQcs1,ritutoshniwal,Rajveerj,ritutoshniwal,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Be7 d3 O-O O-O Bd6 Bg5 Be7 Bxf6 Bxf6 Qd2 Ne7 Rfe1 h6 d4 g5 d5 Ng6 h3 Be7 a3 d6 Bb3 Bd7 Ne2 g4 hxg4 Bxg4 Qd3 Bxf3 Qxf3 f6 Qg3 Kh7 Nc3 Rg8 Qh3 Qf8 Rad1 Kg7 Re3 Re8 Rg3 Rh8 Ba2 Rh7 b4 Qh8 a4 h5 b5 h4 Rg4 f5 exf5 Rh5 fxg6 Rh6 Ne4 Kf8 Qf3+ Bf6 g7+ Kg8 gxh8=Q+ Kxh8 Ng5 Rg8 Nf7+ Kh7 Qf5+ Rgg6 Rxg6 Rxg6 Qh5+ Kg7 Bb1 Kxf7 c3 e4 Bxe4 Bxc3 Qxg6+ Ke7 Bf5 Kd8 Qe6 Bg7 Qd7#
gbAOnksI,ANONYMOUS,ritutoshniwal,ANONYMOUS,a4 d6 c4 d5 c5 e6 d4 c6 Na3 Nd7 Kd2 Bxc5 dxc5 Nxc5 Nc2 Nf6 Nf3 b5 a5 e5 Ra4 b4 Rxb4 Bb7 Rxb7 Nxb7 Qe1 Qc7 Qd1 Nc5 Ne3 Rb8 Rg1 e4 g4 exf3 exf3 Nce4+ fxe4 dxe4 Nf5 Qb7 Nxg7+ Kf8 Nf5 Qb5 Ke1 c5 Bxb5 Rxb5 Qd8+ Ne8 Bh6+ Kg8 g5 Rxb2 Qxe8#
G0HsdLBS,Rajveerj,ritutoshniwal,ritutoshniwal,e4 e5 Nf3 Nc6 Nc3 Nf6 Bc4 Bc5 Nh4 O-O O-O d6 Nf3 Bg4 d3 Nd4 Be3 Nxf3+ gxf3 Bh3 Re1 Nd7 Bxc5 Qf6 Qe2 Qg6+ Kh1 Qg2#
raI4twe0,ANONYMOUS,ritutoshniwal,ritutoshniwal,e4 e5 c4 Nc6 Nc3 Bc5 b3 Bd4 Bb2 Nb4 Qb1 Nf6 Ba3 a5 Qc2 b6 Bxb4 axb4 Na4 Bb7 O-O-O O-O Qb1 Bc6 Qc2 Bxa4 bxa4 c6 Be2 Re8 Bg4 b5 Bxd7 Qxd7 Nf3 bxa4 Rhe1 b3 Kb1 bxc2+ Kc1 Qb7 Kxc2 a3 Nxd4 exd4 Re3 d3+ Kxd3 Red8+ Ke2 Qb4 Rb1 Qxc4+ Kd1 Qd4 Kc1 Qxd2#
GuTHyGSB,ritutoshniwal,ANONYMOUS,ANONYMOUS,e4 e5 Nc3 Nc6 Bc4 Rb8 Nf3 Be7 d3 d6 Be3 Bf6 O-O Nh6 Qe2 O-O a4 Qe7 Bb5 a5 Bxc6 bxc6 b4 axb4 Na2 b3 cxb3 Rxb3 Ng5 Bxg5 Bxg5 Qxg5 Rfe1 Qd8 h3 Qe8 a5 c5 Qc2 Rb4 Rab1 Qe6 a6 Bxa6 Rxb4 cxb4 Nxb4 Bb7 f4 Ra8 fxe5 Qxe5 Rf1 Qa5 g4 Qxb4 g5 f5 exf5 Rf8 f6 Kh8 f7 Rxf7 Rxf7 Nxf7 g6 hxg6 Qg2 Qb1+ Kh2 Bxg2 Kxg2 Ne5 d4 Qb2+ Kg1 g5 h4 gxh4 Kf1 h3 Ke1 h2 Kf1 h1=R#
3ez60kfY,yashveerj,ritutoshniwal,yashveerj,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nf6 Nxc6 bxc6 Qd4 Be7 Bc4 O-O e5 Ne8 Bd3 d6 Qe4 g6 exd6 Bxd6 Bh6 Ng7 Qd4 f6 Bc4+ Kh8 Be3 Be6 Bxe6 Nxe6 Qd2 Qd7 Bh6 Rfe8 O-O Nc5 Qc3 Qf7 Qf3 Ne4 Qg4
k86uLeXW,ritutoshniwal,Rajveerj,ritutoshniwal,d4 d5 Nf3 Nc6 c3 Nf6 Bf4 Bf5 Nbd2 Qd7 e3 O-O-O Ne5 Nxe5 Bxe5 Ne8 Nf3 Be6 Bd3 f6 Bf4 Nd6 O-O g6 Rc1 g5 Bg3 Bh6 c4 dxc4 Bxc4 Bxc4 Bxd6 Qc6 Bxe7 Rde8 Bxf6 Rhf8 Bxg5 Bxg5 Nxg5 h6 Nf3 Re6 Ne5 Rxe5 dxe5 Rd8 Qg4+ Rd7 Rxc4 Qa6 Rd4 Qc6 Qg8+ Rd8 Qxd8#
8JEsZ8Xq,ritutoshniwal,ANONYMOUS,ANONYMOUS,e3 e5 Nc3 c5 Nge2 Qh4 d4 exd4 exd4 cxd4 a3 dxc3 bxc3 Bd6 Bb2 Nf6 Ng3 O-O c4 Nc6 Bd3 a5 c5 Bxc5 Bxf6 gxf6 Qf3 Qa4 Qh5 d5 Ne4 dxe4 Bxe4 Qxe4+ Kf1 Qf4 f3 Rd8 Re1 Bd7 h3 Rac8 Re7 Bxe7 Kf2 Bc5+ Ke1 Qd4 c3 Qxc3+ Kd1 Qb3+ Ke2 Re8+ Kf1 Qb1#
mmeUUxDs,yashveerj,ritutoshniwal,ritutoshniwal,d4 d5 e3 Nf6 c4 e6 Bd3 Bb4+ Bd2 Bd6 Bc1 c6 Nd2 Nbd7 Ngf3 O-O O-O a6 Qe2 Re8 e4 dxe4 Nxe4 Nxe4 Qxe4 Nf6 Bg5 Nxe4 Bxd8 Rxd8 Bxe4 Re8 Ng5 g6 Bc2 e5 dxe5 Rxe5 Nf3 Re2 Nd4 Rd2 Rfd1 Rxd1+ Rxd1 Be5 Nf3 Bxb2 Rd8+ Kg7 Rd2 Be6 Bb3 Bf6 c5 Bxb3 axb3 Re8 Rd7 Re7 Rxe7 Bxe7 b4 Kf6 h4 a5 bxa5 Bxc5 Ng5 Kg7 h5 Bb4 hxg6 hxg6 f4 Bxa5 Nf3 Bb6+ Kh2 c5 Ne5 Bc7 Nc4 Bxf4+ Kh3 b5 Na3 b4 Nc2 Bd6 Kg4 c4 Kf3 b3 Na3 c3 Nb5 Bb4 Nxc3 Bxc3 Ke3 b2 Kd3 b1=Q+ Kxc3 Qf1 Kb4 Qc1 Kb3 Kf6 Kb4 Ke5 Kb5 Kd5 Kb6 Qc5+ Ka6 Qb4 g4 Kc6 Ka7 Qb7#
A4e4PqUM,ritutoshniwal,arnavChakravarty,ritutoshniwal,d4 Nc6 Nf3 d6 e4 e5 d5 Nb4 a3 Na6 Bxa6 bxa6 Nc3 Be7 O-O Nf6 Bg5 O-O Bxf6 Bxf6 h3 Bd7 Qd3 Qc8 b4 c6 dxc6 Bxc6 Rac1 Bd8 Nd5 Bxd5 Qxd5 Bb6 Qxd6 Qc3 Nxe5 Kh8 Qd5 Qb2 Nxf7+ Kg8 Nh6+ Kh8 Qg8+ Rxg8 Nf7#
EHjwh1Jl,chesschamp_adi,ritutoshniwal,ritutoshniwal,d4 d5 Bf4 c5 Nf3 Nf6 e3 Bg4 Be2 Nc6 c3 e6 O-O c4 Nbd2 Bd6 Bxd6 Qxd6 Ng5 Bxe2 Qxe2 h6 Ngf3 Ne4 Nxe4 dxe4 Nd2 Qd5 Qxc4 Qxc4 Nxc4 O-O Rad1 b6 Ne5 Nxe5 dxe5 Rad8 b4 Rc8 Rc1 Rc4 Rfd1 Rfc8 Rd4 Rxc3 Rxc3 Rxc3 Rxe4 Rc1#
MmIc11Nd,ANONYMOUS,ritutoshniwal,ANONYMOUS,Nf3 d6 d4 e5 dxe5 Nd7 e6 fxe6 Kd2 Ngf6 Rg1 Be7 Ke1 b6 Rh1 Ne4 Ng5 h6 Nxe4 Ne5 Ng3 Bg5 e3 Bd7 Rg1 Bb5 a3 Bxf1 Kxf1 Bxe3 fxe3 Rc8 Qe1 Ng4 a4 b5 axb5 Nxe3+ Ke2 Nxg2 Rxg2 h5 Kf2 e5 Ke2 g6 Rxa7 Rb8 c4 Rxb5 cxb5 O-O Rf2 Rxf2+ Kxf2 Qf8+ Kg2 g5 Kg1 e4 Rxc7 h4 Nxe4 h3 Kh1 d5 Ng3 d4 Nf1 Qe8 Qxe8#
tLTFeotf,ANONYMOUS,ritutoshniwal,ANONYMOUS,e4 e6 Ba6 Nc6 Nf3 Bc5 O-O
zuRZDmPY,ritutoshniwal,ANONYMOUS,ANONYMOUS,a3 a5 Nf3 Na6 b3 d5 d3 Be6 Bf4 Qd6 Be3 O-O-O
SlTLEgqF,arnavChakravarty,ritutoshniwal,ritutoshniwal,d4 d5 Nf3 Bf5 Nc3 Nf6 e3 Nc6 Bd3 Bxd3 cxd3 e6 Ng5 Bb4 Bd2 Bxc3 Bxc3 O-O O-O a6 a3 b5 Bb4 Nxb4 axb4 h6 Nf3 Re8 Ne5 Nd7 Nc6 Qf6 e4 Qg6 exd5 exd5 Re1 Qxc6 Re2 Rxe2 Qxe2 Nf6 Re1 Qd6 b3 Qxb4 Qe5 Qxb3 Qxc7 Qxd3 Qb7 Rf8 Qxa6 Qxd4 Qxb5 Ne4 Kh1 Qxf2 Rg1 Qh4 Qxd5 Nf2#
0j6mtWyT,vahinp,ritutoshniwal,ritutoshniwal,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O Nf6 Nc3 O-O d3 h6 Nd5 d6 Nxf6+ Qxf6 d4 Nxd4 c3 Nxf3+ Kh1 Ng5 Qb3 Nxe4 Qc2 Bf5 Bxh6 Qxh6 Qb3 Nf6 Bxf7+ Rxf7 Qa4 Ng4 b4 Qxh2#
dRcEQv6o,vahinp,ritutoshniwal,vahinp,e4 e5 Nf3 Nc6 d3 Bc5 Bg5 Nf6 Nc3 O-O d4 Bxd4 Nxd4 Nxd4 Nd5 c6 Nxf6+ gxf6 Bh6 Re8 Qg4+ Kh8 Qg7#
OU8aqylJ,chesschamp_adi,ritutoshniwal,chesschamp_adi,d4 Nf6 Bf4 g6 Nf3 Bg7 e3 O-O c3 Nc6 Bd3 d5 Nbd2 a6 O-O b5 Qe2 Bg4 e4 dxe4 Nxe4 Nxe4 Qxe4 Bxf3 Qxf3 Qd7 Be4 Rfd8 Bxc6 Qf5 Bxa8 Qc2 Bxc7 Rc8 Rac1 Qxb2 Be5 Qxa2 Bxg7 Kxg7 Bd5 Qa3 Qxf7+ Kh8 Rfe1 b4 c4 b3 Rb1 b2 Rxe7 Qxe7 Qxe7
UdInGXAa,chesschamp_adi,ritutoshniwal,chesschamp_adi,d4 d5 Nf3 Nf6 Bf4 Nc6 e3 e6 c3 Be7 Bd3 O-O Nbd2 Bd7 O-O a6 Qe2 Re8 e4 dxe4 Nxe4 Nxe4 Qxe4 g6
NmcFTLTj,Rina_shaw_1234,ritutoshniwal,ritutoshniwal,e4 e6 d4 Nf6 Bf4 Be7 Bc4 O-O Nc3 a6 Nf3 d5 O-O Nbd7 Qd2 c6 Rae1 Nxe4 Qd3 Nxc3 bxc3 Nf6 Bc7 Qd7 Qf5 dxc4 Qxf6 Bxf6 h4 Bxh4 Nxh4 Qe7 Re5 Qf6 Ree1 Qxh4 g3 Qh3 g4 e5 Bxe5 c5 Re3 cxd4 Rxh3 Bxg4 Rh4 h5 Rxg4 hxg4 Bxg7 Rfe8 Bxd4 Rad8 Bf6 Rd6 Bh8 Red8 Kh1 Rd1 Kh2 Rxf1 Kg3 Rxf2 Kxg4 Kxh8 Kh5 Rd1 Kh6 Rg1 Kh5 Rh2#
iEEiY1yM,ritutoshniwal,Saanvimaheshwari2013,ritutoshniwal,d4 e5 d5 Nf6 c4 Bc5 Nc3 O-O Nf3 d6 Bg5 Bg4 e3 Bxf3 Qxf3 Qd7 Bxf6 Bb4 Qg3 g6 Qg5 Bxc3+ bxc3 Qa4 Qh6 Re8 Qg7#
Lt6Ww4QQ,ritutoshniwal,ANONYMOUS,ANONYMOUS,d3 d5 Nf3 Nd7 Bf4 c5 Nc3 b5 b3 Ba6 Ne5 d4 Nxd7 Qxd7 Qd2 Qd8 e3 Kd7 exd4 Nf6 Be5 Ng8 f3 Rc8 dxc5 Nf6 Bxf6 gxf6 Be2 Rg8 g4 Rxg4 O-O-O Rg8 Rhg1 Rxg1 Rxg1 Bh6 Kd1 Bxd2 Kxd2 Rxc5 Ne4 Ke8 Nxf6+ Kf8 Ne4 Ke8 a4 Kd7 Kc1 Qa5 h4 Qb4 Nxc5+ Ke8 h5 Qxc5 c4 Qxg1+ Bd1 Qg3 Kc2 Qg4 cxb5 Qxf3 d4 Qxh5 bxa6 f5 Kc3 f4 Kd2 e5 Kd3 exd4 Kxd4 f3 Ke3 f2 Bc2 f1=Q Bxh7 Qxh7 b4 Qc2 Kd4 Qxa4 Ke4 Qxb4+ Ke3 Qb6+ Kd2 Qbxa6 Kc2 Qd6 Kc3 Qb5 Kc2 Qdc5+ Kd2 Qd5+ Kc1 Qbc4+ Kb1 Qdb5+ Ka1 Qa5+ Kb1 Qcc5 Kb2 Kf7 Kb1 Qe1+ Ka2 Qh4 Kb3 Qa5 Kc2 Qae1 Kb3 Qe5 Ka3 Qc5+ Kb3 Qd5+ Ka3 Qd7 Kb3 Qd6 Ka2 Qd3 Kb2 Qhd4+ Ka2 Qa6+ Kb1 Qab6+ Ka2 Qa4#
jhqPp7s9,ANONYMOUS,ritutoshniwal,ANONYMOUS,d4 d6 d5 c6 dxc6 Nf6 cxb7 Bxb7 Nc3 g6 Nh3 Bg7 Rg1 Bxg2 Bxg2 Nbd7 Qxd6 h5 Qd1 a6 Rb1 g5 Nxg5 Bh6 Nf3 Bxc1 Qxc1 Rb8 Qd1 Rxb2 Rxb2 Ng4 Bh1 Qc7 Qa1 Nxf2 Kxf2 f5 Nd5 Qd6 Nf6+ Kf7 Ne4 Rg8 Nf6 Rh8 Nxd7 Qxd7 Ng5+ Kf8 Nh3 f4 Rgb1 Qb5 Rxb5 axb5 Rxb5 e5 Rxe5 Kf7 Rf5+ Ke7 Qe1 f3 Re5+ Kf7 Rf5+ Ke7 Qd1 fxe2 Qxe2+ Kd8 Qd2+ Kc7 Rc5+ Kb8 Qa5 Rh6 Qb5+ Rb6 Qxb6#
CQKytbYX,ritutoshniwal,vahinp,vahinp,c3 e5 d4 f6 dxe5 fxe5 Nf3 Nc6 Nbd2 Nf6 Nc4 d6 Bg5 h6 Bh4 g5 Bg3 d5 Ncxe5 Nxe5 Nxe5 Bf5 e3 Qd6 Ng6 Rg8 Bxd6 O-O-O Bxf8 Rxg6 Be7 Rd7 Bxf6 Rxf6 Bd3 Bxd3 Qxd3 d4 cxd4 Rfd6 Rc1 Rc6 Rxc6 bxc6 Qa6+ Kb8 O-O c5 Rc1 Rd6 Qb5+ Kc8 Rc3 Rb6 Qe8+ Kb7 Rb3 Rxb3 axb3 Kb6 Qe7 Kb5 Qxc5+ Ka6 b4 Kb7 d5 a5 Qxa5 c6 Qc5 cxd5 Qc6+ Kxc6 f4 gxf4 exf4 Kd6 Kf2 d4 Kf3 d3 Ke3 h5 Kxd3 h4 Ke4 Kd7 Kf3 Ke6 Kg4 Kd5
UEPSWTSX,ritutoshniwal,damodar111,damodar111,e4 g6 d4 Bg7 Nf3 d6 Nc3 c6 Bc4 Nf6 Be3 O-O O-O Ng4 Bd2 e5 d5 Nf6 Qc1 Nbd7 Bh6 Nc5 Re1 Bg4 Bxg7 Kxg7 Nd2 b5 Bb3 Nxb3 Nxb3 Qb6 h3 Bd7 Qe3 c5 a3 a5 Nd2 Rab8 Rab1 c4 Qxb6 Rxb6 b3 b4 axb4 axb4 Na4 Bxa4 Nxc4 Ra6 bxa4 Rb8 Rb2 Kf8 f3 Ne8 Ra1 Ke7 Kf2 f5 g3 Nf6 Nd2 Nd7 c3 bxc3 Rxb8 Nxb8 Nb3 Nd7 Ke3 Nb6
BwKSW77e,ritutoshniwal,Saanvimaheshwari2013,ritutoshniwal,e4 e5 Nf3 Nf6 Nc3 Nc6 Bc4 Bc5 d3 O-O O-O d6 Bg5 Bg4 h3 Bxf3 Qxf3 Nd4 Qd1 Bb4 a3 Bxc3 bxc3 Nc6 Bd5 Qd7 Bxf6 a5 Bh4 Ra6 Qf3 Ne7 Qg3 Nxd5 exd5 b5 Bf6 Qe8 Qxg7#
tTqSIhCE,arnavChakravarty,ritutoshniwal,ritutoshniwal,d4 d5 Nf3 Nf6 Nc3 Bg4 e3 e6 Bd2 c5 dxc5 Bxc5 Be2 O-O Ne5 Bxe2 Qxe2 Bd6 Nf3 Nc6 O-O Re8 Nb5 a6 Nxd6 Qxd6 a3 e5 Bb4 Qc7 Ng5 h6 Nf3 e4 Nd4 Nxd4 exd4 Rac8 c3 a5 Bc5 b6 Qa6 bxc5 dxc5 Qxc5 Rfc1 Rc6 Qe2 Qb6 Qe3 Qxe3 fxe3 Rb8 b3 Rxb3 c4 Rxc4 Rxc4 dxc4 Rc1 Rxe3 Rxc4 Rxa3 Rc8+ Kh7 Rf8 e3 Kf1 Ra2 Rxf7 e2+ Kf2 Ne4+ Ke1 Nc3 Rc7 Ra1+ Kd2 e1=Q+ Kd3 Rd1+ Kc4 Ne4 Re7 Qc3+ Kb5 Rb1+ Ka6 Qc6+ Kxa5 Qb5#
mX43kpv1,ritutoshniwal,arnavChakravarty,arnavChakravarty,d4 Nc6 Nf3 d6 Bf4 e5 dxe5 dxe5 Qxd8+ Nxd8 Bxe5 Bb4+ Bc3 Nc6 e3 Nf6 Bb5 O-O Bxc6 bxc6 Bxb4 a5 Bxf8 Kxf8 Nc3 Ng4 O-O Bf5 h3 Nh6 Rac1 Rb8 b3 c5
BuGbQQpQ,vahinp,ritutoshniwal,ritutoshniwal,e4 e5 Nf3 Nc6 Nc3 Bc5 Bc4 Nf6 O-O O-O Nd5 d6 Nxf6+ Qxf6 c3 Qg6 Qb3 Bh3 Bxf7+ Rxf7 Nh4 Qg5 Nf3 Qg4 d4 Qxg2#
